True,bitcoin_usd,litecoin_usd,ripple_usd,ethereum_usd,China_confirmed,Italy_confirmed,Iran_confirmed,Spain_confirmed,Germany_confirmed,USA_confirmed,France_confirmed,S. Korea_confirmed,Switzerland_confirmed,UK_confirmed,Portugal_confirmed,China_deaths,Italy_deaths,Iran_deaths,Spain_deaths,Germany_deaths,USA_deaths,France_deaths,S. Korea_deaths,Switzerland_deaths,UK_deaths,Portugal_deaths,bitcoin_web,ethereum_web,ripple_web,litecoin_web
2017-04-23,1247.8388,15.06336550456434,0.031088,50.60871348408775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-24,1249.9563,14.897246900845795,0.031389999999999994,51.09741863901202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-25,1263.045,15.184378699565315,0.032263,50.9737554748134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-26,1287.32,15.102876636552914,0.032754000000000005,54.87817856677162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-27,1331.3125,14.876908710566303,0.034555,63.95735376256869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-28,1321.205,14.549759064717323,0.044695,73.0109629151518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-29,1327.6863,16.423339886864937,0.055113999999999996,70.45153824766224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-04-30,1349.8863,16.28221929093292,0.051487,79.8025539393512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-01,1408.445,15.89543085377692,0.053275,76.84617780144701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-02,1442.245,16.02352678967644,0.054064,77.34604386935916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-03,1485.8175,21.17268762160478,0.060929,80.92949157853141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-04,1499.36,23.365206967208916,0.080567,94.11226519917764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-05,1506.0438,26.199396245481587,0.092864,91.16038713753751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-06,1547.815,28.17579895999004,0.102521,96.42767965195395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-07,1557.8838,30.19987800750247,0.137873,89.73967947914684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-08,1633.38,28.65602988296619,0.201431,87.94812005196805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-09,1700.1775,30.06259064359396,0.160441,87.50244390780134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-10,1747.3175,32.150074807136946,0.187175,88.41058886851775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-11,1808.7788,30.35577463543743,0.182093,88.45664874349295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-12,1700.7725,29.04581717332332,0.204731,88.18109149325619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-13,1751.73,28.04984351109579,0.21435700000000002,89.13893167771394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-14,1767.7088,28.638769980871572,0.221262,90.0550405639578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-15,1696.13,25.43481704968327,0.261789,90.50413159922428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-16,1716.315,23.457491689231144,0.339733,87.09148558444504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-17,1804.4513,25.569669364261394,0.405379,88.21316751381906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-18,1889.4088,28.121999634197998,0.363136,96.625846229828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-19,1972.9013,27.357716141270412,0.341917,122.16278299258484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-20,2043.42,27.46551568317875,0.353756,123.02820305804212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-21,2053.8788,26.133600950267507,0.33875700000000003,148.65732047983943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-22,2109.3963,24.392830537378487,0.316974,153.99006380727738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-23,2292.7025,31.66182981276482,0.332185,171.08002832171815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-24,2448.1313,34.86116224688043,0.303762,190.4258131714612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-25,2366.9725,28.712406001078065,0.250816,176.81781507886726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-26,2262.36,24.03315270299396,0.271538,162.94448638549966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-27,2082.845,23.47597559100468,0.213315,159.05524764233746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-28,2219.4875,23.979255758559535,0.231631,172.3406699356334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-29,2286.2663,25.874202303890556,0.230942,196.07859333869442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-30,2167.6438,23.99421439050673,0.20554299999999998,230.79837139121358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-05-31,2329.0775,24.995625069131822,0.247677,231.37212671271118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-01,2436.0363,27.943430841955713,0.333491,221.82807122254025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-02,2514.2275,28.61918392883869,0.304602,224.31670548594502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-03,2562.54,27.48563662129073,0.28231100000000003,225.39759443485244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-04,2556.405,27.693387435350534,0.297987,247.4275410848339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-05,2721.5525,30.5185779103998,0.294139,248.93012523209245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-06,0.0,30.648847231582966,0.285504,266.13970806704395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-07,2716.0588,28.48473627292455,0.282413,256.21892337063565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-08,0.0,30.223774811223173,0.289515,260.3415097477362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-09,2817.0638,29.569850027378717,0.286557,280.333547997722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-10,2937.4538,30.044672113608275,0.261162,337.7921754587072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-11,3013.7138,33.395531735814124,0.272619,341.0796489185503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-12,2701.255,29.024082718238503,0.254826,398.4307850845948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-13,2736.1888,30.13446706014256,0.266639,389.9448221775502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-14,2503.40127294964,30.16963300657629,0.277881,347.78135772227546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-15,2444.4937123085397,29.991619068928586,0.25817199999999996,346.36906994261665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-16,2513.81034764638,35.25251283498708,0.26245100000000005,358.28451686763776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-17,2683.5713440378,47.754253969486655,0.26828,372.3570110185702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-18,2577.21936114026,46.26067118660128,0.284225,359.43871211352166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-19,2620.13645139993,49.97706304006618,0.29023899999999997,362.0442891370599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-20,2777.79265567999,48.04147428900031,0.32517199999999996,358.05323106470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-21,2717.00310788798,47.64519340666515,0.292925,327.8909356942679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-22,2724.91221331707,47.87609891944784,0.299346,326.95981397416364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-23,2737.7462310982896,47.957548659500674,0.32057399999999997,331.9138051489657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-24,2618.41673570888,44.677631848640644,0.310808,310.05462840596994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-25,2606.8632352265,44.72055623448781,0.298092,288.0470262653488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-26,2488.19416337737,40.96865144428587,0.275927,258.9194627345456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-27,2531.3489987848398,40.14372044194315,0.27538,280.81301467883367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-28,2575.43777025493,42.64025765702056,0.2809,317.29367747243236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-29,2561.68143454198,41.690431541258675,0.269185,300.18215256198584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-06-30,2490.7534879804102,41.122077811627,0.262806,284.69108328848546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-01,2439.8205597338897,39.66735060754385,0.255292,262.478073358598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-02,2518.54569431263,41.740125327965,0.259801,286.13360700998663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-03,2576.7146569746,46.46190524925026,0.259848,278.5971953381099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-04,2610.99757474179,54.94055714275195,0.254387,269.7366305781692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-05,2607.2193020698896,53.184725460210466,0.255837,265.9369454655199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-06,2612.67042830497,51.34961527379888,0.254885,267.4697236476019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-07,2509.21820981689,46.9101965899092,0.239652,241.47662052983952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-08,2563.1955135968697,52.225380888820716,0.236171,246.21497097327446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-09,2519.21739188349,49.13912040579481,0.234352,238.75431849081662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-10,2363.51568155487,46.12232233468566,0.20535,210.52819727984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-11,2353.91066125207,45.175316559734156,0.18618099999999999,194.33493649003972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-12,2387.3289117167396,48.1120534808158,0.205163,222.13885617231483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-13,2364.32126576467,46.32610552758751,0.202281,206.41325042813503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-14,2228.72879099011,42.47270435237382,0.189839,197.96945236247697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-15,2033.2910880326601,39.3599164745288,0.171654,171.77744094493255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-16,1927.0990656212198,40.97772265026885,0.144688,156.46899162898947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-17,2181.28608069932,42.235443705077714,0.176842,188.35277734865682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-18,2303.88935545646,43.969682656518145,0.18925,228.50328003667275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-19,2274.62136530529,40.808311846719626,0.16227,199.59051553264698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-20,2766.8251190824394,44.559477809782734,0.187339,223.4613483872583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-21,2658.0749123759697,45.681161758405295,0.182354,217.08647395834427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-22,2802.34788667742,46.53643286960597,0.19439,231.14352894295098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-23,2731.60400741206,44.351641932213475,0.19475499999999998,226.7185992848529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-24,2751.3470702262,44.68535422536415,0.191998,224.91340709342117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-25,2563.7478952336396,42.27705394243063,0.176387,206.81050478775018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-26,2507.38968460757,41.79791533850362,0.173817,200.3285558009793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-27,2649.44120113807,42.011995660836725,0.173468,203.18932178158303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-28,2798.82931330334,40.613443914000825,0.165379,192.585683905776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-29,2720.10226250836,41.08911835189709,0.168693,205.51111919711502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-30,2740.32359181287,40.33551668561418,0.165704,197.19896347978238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-07-31,2871.3680152452002,43.25623141628681,0.16714500000000002,203.28719634179097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-01,2737.76379241919,43.08605842019097,0.17656,227.08056705038587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-02,2697.8509023017,41.97360873627897,0.17360899999999999,219.05792926762416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-03,2777.36799394604,42.748340163590996,0.174492,224.86795657659744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-04,2845.89716230278,43.40667948080554,0.174084,221.67495953018926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-05,3237.0706945080296,46.806357126909724,0.184159,253.1556661233005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-06,3189.7324534615004,45.04970041433229,0.180304,263.22208616382443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-07,3356.7097380869104,45.61671649007052,0.178999,268.49662903477497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-08,3410.45008044914,48.68083406123701,0.19175699999999998,295.1470983167278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-09,3330.89782529283,48.11294347250816,0.183649,297.0696048197405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-10,3367.9053870882103,46.44733434543011,0.18066400000000002,296.7767240757822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-11,3562.58766284089,46.514848641355954,0.17988800000000002,306.82643321903197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-12,3800.14062506336,46.05202451159524,0.17429,308.625531335255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-13,4023.2545220787397,45.496991289956185,0.168459,297.15980274719976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-14,4175.69529134641,45.17536671820172,0.17043,296.3972895244633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-15,4149.30875941234,43.182637548162035,0.162467,288.4507671723357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-16,4262.5587912331,43.8600420488999,0.16020399999999999,300.03932940823915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-17,4286.91743450516,43.827560233099845,0.16078699999999999,300.57034376040355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-18,4097.68580247375,46.02803740815319,0.15853299999999998,296.11463537362204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-19,4115.21198836208,45.92085890866426,0.155775,296.62208951837965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-20,4001.2286324728498,46.30764108589234,0.159505,295.1715773277133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-21,3935.2299328327704,47.630303385579964,0.19361099999999998,322.2012201364436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-22,4008.41668521521,46.269702096805446,0.24086999999999997,312.1744705574116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-23,4069.0802390251,53.34111202060729,0.248587,316.7889202107443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-24,4167.28917680219,49.373887306220475,0.220536,321.7852984049241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-25,4199.892031584571,50.593370087127646,0.218694,329.0252809929819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-26,4123.51337132546,51.05524950436802,0.21246700000000002,329.8657826244216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-27,4116.46873916326,60.573434404035694,0.203322,343.34133712814116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-28,4216.242773305471,61.78499022029038,0.223638,344.2011314209417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-29,4394.063436247229,62.588378042094746,0.218175,366.809589912788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-30,4553.8065271368605,64.70913445082766,0.22680999999999998,378.90633073469184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-08-31,4702.938163084579,72.07096119453698,0.254085,382.9344507545728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-01,4863.19304868405,85.7490064319952,0.24964499999999998,386.3430570009356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-02,4556.5977768913,78.59617271819377,0.22457,346.39877548688975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-03,4632.46233076675,78.61096174905751,0.228848,349.92924044114534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-04,4317.185187716121,67.71412284698128,0.20646199999999998,299.71733188554913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-05,4447.875592210929,73.17978578909559,0.21622600000000003,318.9728041158723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-06,4592.2502778978205,80.32849214856066,0.22685999999999998,333.20632999273016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-07,4584.82027519271,79.07488176385246,0.22321799999999997,329.41566251762964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-08,4285.207938720971,72.45067652427919,0.21152800000000002,304.47510826802426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-09,4245.607341123859,69.88536258926085,0.21004499999999998,299.6944444705654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-10,4132.6646422833,65.72967307094714,0.212904,292.7796567856866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-11,4164.97621199409,67.48372302965511,0.214914,296.4753988432914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2017-09-12,4130.95628475182,64.73901108590437,0.20922,290.58653195906925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
